time,open,high,low,close,volume
2025-01-16 12:00:00,987.34,988.13,985.85,987.58,4963
2025-01-16 16:00:00,986.58,991.78,983.72,988.33,1546
2025-01-16 20:00:00,985.62,987.18,982.79,986.56,4131
2025-01-17 00:00:00,984.55,988.09,981.59,984.86,4326
2025-01-17 04:00:00,985.07,987.28,980.79,983.39,2467
2025-01-17 08:00:00,982.14,983.92,980.67,981.39,1804
2025-01-17 12:00:00,984.66,985.41,980.39,983.46,3513
2025-01-17 16:00:00,986.47,988.17,984.31,986.65,3391
2025-01-17 20:00:00,984.68,988.24,983.46,986.16,2273
2025-01-18 00:00:00,983.00,985.91,981.57,984.80,3819
2025-01-18 04:00:00,986.58,989.42,985.55,987.42,3587
2025-01-18 08:00:00,984.21,985.75,981.51,985.20,2204
2025-01-18 12:00:00,984.18,987.59,983.37,984.28,2935
2025-01-18 16:00:00,985.05,988.08,983.37,985.07,4399
2025-01-18 20:00:00,989.32,990.85,984.39,987.39,4635
2025-01-19 00:00:00,983.60,984.87,982.82,984.21,2174
2025-01-19 04:00:00,982.58,984.68,979.56,983.93,2361
2025-01-19 08:00:00,985.51,987.61,984.13,986.39,4208
2025-01-19 12:00:00,985.12,986.63,981.74,985.34,1572
2025-01-19 16:00:00,986.00,990.42,984.57,987.02,2636
2025-01-19 20:00:00,985.48,987.87,983.47,985.95,4107
2025-01-20 00:00:00,985.17,988.45,984.40,987.15,3514
2025-01-20 04:00:00,985.14,988.46,983.94,987.05,4879
2025-01-20 08:00:00,989.53,992.00,985.88,988.52,2517
2025-01-20 12:00:00,988.45,992.60,987.50,989.15,3810
2025-01-20 16:00:00,989.52,994.35,986.34,991.34,4679
2025-01-20 20:00:00,995.26,996.18,991.94,994.01,2241
2025-01-21 00:00:00,998.40,1001.38,994.93,997.18,1528
2025-01-21 04:00:00,1000.13,1001.32,998.77,999.36,1505
2025-01-21 08:00:00,997.59,1002.18,995.42,999.17,4702
2025-01-21 12:00:00,1001.59,1003.56,1000.36,1000.87,1249
2025-01-21 16:00:00,1003.35,1005.45,1000.86,1003.34,4944
2025-01-21 20:00:00,1004.43,1006.14,1003.13,1005.42,2715
2025-01-22 00:00:00,1005.18,1008.61,1002.24,1004.22,3652
2025-01-22 04:00:00,1005.49,1008.29,1002.40,1004.76,735
2025-01-22 08:00:00,1001.39,1004.06,998.66,1002.80,1688
2025-01-22 12:00:00,1002.06,1004.69,1000.75,1004.01,3045
2025-01-22 16:00:00,1006.79,1008.17,1004.04,1006.09,622
2025-01-22 20:00:00,1005.06,1009.77,1003.96,1006.59,3694
2025-01-23 00:00:00,1008.32,1012.12,1005.36,1010.25,1204
2025-01-23 04:00:00,1009.71,1011.76,1006.37,1010.64,1950
2025-01-23 08:00:00,998.08,1001.44,996.22,997.98,2396
2025-01-23 12:00:00,1002.51,1003.71,998.51,1001.70,3129
2025-01-23 16:00:00,997.75,1001.71,995.90,999.74,2042
2025-01-23 20:00:00,998.53,1000.60,995.51,999.15,1392
2025-01-24 00:00:00,1003.22,1004.08,998.59,1001.87,1057
2025-01-24 04:00:00,1004.82,1007.27,1003.14,1005.66,3461
2025-01-24 08:00:00,1006.81,1009.15,1005.49,1007.37,4598
2025-01-24 12:00:00,1006.96,1008.31,1002.31,1005.62,2932
2025-01-24 16:00:00,1005.14,1006.21,1003.47,1005.09,2079
2025-01-24 20:00:00,1010.04,1012.43,1005.55,1008.79,1039
2025-01-25 00:00:00,1011.06,1011.71,1007.49,1010.18,3049
2025-01-25 04:00:00,1013.27,1014.63,1012.04,1012.69,1220
2025-01-25 08:00:00,1011.13,1012.77,1009.73,1011.24,2354
2025-01-25 12:00:00,1014.30,1017.73,1012.90,1015.26,2863
2025-01-25 16:00:00,1014.01,1016.32,1012.88,1015.34,1533
2025-01-25 20:00:00,1015.08,1019.41,1011.59,1016.20,3768
2025-01-26 00:00:00,1013.38,1015.39,1011.86,1014.61,2813
2025-01-26 04:00:00,1012.70,1015.88,1009.54,1013.67,3415
2025-01-26 08:00:00,1013.76,1016.18,1012.13,1014.11,3804
2025-01-26 12:00:00,1011.29,1015.59,1010.42,1012.18,4304
2025-01-26 16:00:00,1015.52,1016.66,1012.75,1014.06,1582
2025-01-26 20:00:00,1014.11,1017.69,1011.07,1014.33,2765
2025-01-27 00:00:00,1010.51,1015.01,1007.32,1012.38,1945
2025-01-27 04:00:00,1012.06,1015.73,1008.77,1014.05,742
2025-01-27 08:00:00,1019.38,1020.63,1016.67,1017.49,3503
2025-01-27 12:00:00,1019.19,1022.51,1015.79,1018.46,3378
2025-01-27 16:00:00,1013.12,1013.74,1011.22,1012.91,3879
2025-01-27 20:00:00,1014.39,1016.06,1013.14,1015.18,706
2025-01-28 00:00:00,1016.06,1018.32,1013.99,1017.61,4289
2025-01-28 04:00:00,1016.84,1020.25,1016.31,1017.95,2535
2025-01-28 08:00:00,1020.51,1022.94,1015.52,1018.67,3781
2025-01-28 12:00:00,1016.99,1021.38,1014.37,1018.00,3384
2025-01-28 16:00:00,1015.96,1018.49,1014.20,1015.97,1300
2025-01-28 20:00:00,1019.89,1021.07,1017.58,1018.19,1988
2025-01-29 00:00:00,1019.50,1020.59,1015.87,1018.77,2887
2025-01-29 04:00:00,1018.82,1023.41,1017.39,1020.00,1443
2025-01-29 08:00:00,1018.36,1022.26,1016.98,1019.48,2719
2025-01-29 12:00:00,1019.49,1021.91,1017.74,1020.74,2295
2025-01-29 16:00:00,1023.36,1026.46,1022.22,1024.78,831
2025-01-29 20:00:00,1021.78,1024.25,1020.10,1023.57,3814
2025-01-30 00:00:00,1028.11,1031.60,1023.88,1027.18,827
2025-01-30 04:00:00,1027.74,1030.47,1025.40,1025.99,1827
2025-01-30 08:00:00,1025.73,1027.73,1024.72,1026.23,4028
2025-01-30 12:00:00,1025.06,1029.02,1024.19,1025.65,2122
2025-01-30 16:00:00,1024.38,1027.92,1021.42,1024.96,2982
2025-01-30 20:00:00,1023.05,1024.77,1019.79,1023.15,1779
2025-01-31 00:00:00,1025.00,1025.59,1021.68,1023.41,3619
2025-01-31 04:00:00,1024.60,1027.04,1023.91,1026.44,821
2025-01-31 08:00:00,1027.11,1030.30,1024.60,1026.12,3047
2025-01-31 12:00:00,1030.60,1031.89,1027.48,1030.13,1971
2025-01-31 16:00:00,1027.63,1032.39,1024.38,1029.62,2364
2025-01-31 20:00:00,1031.62,1034.73,1029.70,1033.53,4578
2025-02-01 00:00:00,1026.08,1028.86,1024.69,1027.07,4766
2025-02-01 04:00:00,1031.08,1034.05,1027.31,1030.13,2586
2025-02-01 08:00:00,1029.43,1031.73,1026.58,1030.15,4062
2025-02-01 12:00:00,1030.21,1031.45,1028.50,1029.20,3359
2025-02-01 16:00:00,1029.89,1034.03,1026.74,1030.59,507
2025-02-01 20:00:00,1028.71,1031.16,1026.72,1030.38,1416
2025-02-02 00:00:00,1030.22,1033.04,1027.86,1031.28,2845
2025-02-02 04:00:00,1035.48,1037.97,1033.23,1034.09,851
2025-02-02 08:00:00,1034.20,1035.82,1031.22,1033.93,887
2025-02-02 12:00:00,1032.30,1034.27,1029.14,1033.31,2502
2025-02-02 16:00:00,1032.96,1036.85,1030.94,1033.38,1410
2025-02-02 20:00:00,1037.06,1040.53,1035.64,1036.44,804
2025-02-03 00:00:00,1040.89,1044.13,1038.90,1039.53,3109
2025-02-03 04:00:00,1036.71,1041.37,1034.46,1037.95,2221
2025-02-03 08:00:00,1039.75,1041.60,1037.01,1038.29,3331
2025-02-03 12:00:00,1040.68,1044.55,1038.32,1042.26,1205
2025-02-03 16:00:00,1040.77,1043.31,1039.50,1042.20,3917
2025-02-03 20:00:00,1042.91,1044.63,1041.43,1044.10,3724
2025-02-04 00:00:00,1042.22,1044.08,1039.33,1042.97,2308
2025-02-04 04:00:00,1039.51,1042.79,1037.36,1041.10,2803
2025-02-04 08:00:00,1038.22,1042.15,1036.49,1039.56,4819
2025-02-04 12:00:00,1041.22,1042.66,1037.21,1039.41,1236
2025-02-04 16:00:00,1041.46,1044.95,1038.41,1040.00,3359
2025-02-04 20:00:00,1041.36,1043.06,1038.15,1042.54,3973
2025-02-05 00:00:00,1045.27,1048.79,1043.39,1045.64,4125
2025-02-05 04:00:00,1043.59,1046.01,1040.15,1043.38,3287
2025-02-05 08:00:00,1041.36,1042.30,1039.47,1041.34,4621
2025-02-05 12:00:00,1040.91,1043.86,1037.51,1040.95,4209
2025-02-05 16:00:00,1043.27,1046.70,1039.55,1041.50,4666
2025-02-05 20:00:00,1044.91,1048.57,1042.55,1045.36,944
2025-02-06 00:00:00,1045.52,1046.69,1042.66,1044.38,2187
2025-02-06 04:00:00,1046.49,1048.92,1044.79,1047.76,4009
2025-02-06 08:00:00,1046.55,1049.29,1043.87,1048.05,4693
2025-02-06 12:00:00,1046.53,1049.30,1045.67,1046.28,1545
2025-02-06 16:00:00,1045.49,1047.64,1042.71,1045.10,4510
2025-02-06 20:00:00,1046.10,1047.88,1043.30,1045.77,2050
2025-02-07 00:00:00,1044.70,1048.96,1042.73,1046.60,857
2025-02-07 04:00:00,1050.56,1052.43,1048.40,1049.44,2639
2025-02-07 08:00:00,1046.54,1049.82,1045.77,1048.03,1929
2025-02-07 12:00:00,1047.45,1051.70,1046.70,1049.29,4976
2025-02-07 16:00:00,1052.36,1053.02,1050.30,1052.31,1840
2025-02-07 20:00:00,1054.76,1059.28,1051.27,1056.21,2433
2025-02-08 00:00:00,1057.96,1062.63,1055.98,1059.18,4955
2025-02-08 04:00:00,1061.41,1065.61,1058.11,1062.74,2632
2025-02-08 08:00:00,1063.30,1064.27,1059.08,1062.27,2545
2025-02-08 12:00:00,1063.46,1066.90,1060.20,1064.89,986
2025-02-08 16:00:00,1063.87,1065.33,1063.23,1063.84,1876
2025-02-08 20:00:00,1063.97,1066.51,1059.04,1062.22,3431
2025-02-09 00:00:00,1063.15,1066.79,1060.75,1064.69,3344
2025-02-09 04:00:00,1067.91,1070.15,1064.54,1067.69,3872
2025-02-09 08:00:00,1071.78,1073.46,1068.37,1071.26,1258
2025-02-09 12:00:00,1075.02,1076.60,1071.91,1074.71,2149
2025-02-09 16:00:00,1054.58,1059.35,1053.63,1056.39,3044
2025-02-09 20:00:00,1058.91,1060.35,1057.75,1058.26,1623
2025-02-10 00:00:00,1057.45,1059.25,1054.95,1056.99,1618
2025-02-10 04:00:00,1055.26,1058.81,1054.69,1056.35,4484
2025-02-10 08:00:00,1055.33,1058.47,1054.15,1056.90,4454
2025-02-10 12:00:00,1057.57,1061.13,1055.65,1058.76,2448
2025-02-10 16:00:00,1061.61,1063.59,1060.83,1062.64,2480
2025-02-10 20:00:00,1067.22,1068.92,1064.79,1066.09,548
2025-02-11 00:00:00,1068.00,1069.55,1065.32,1067.75,4722
2025-02-11 04:00:00,1072.30,1073.54,1068.15,1071.37,4145
2025-02-11 08:00:00,1071.73,1073.32,1071.06,1072.11,1590
2025-02-11 12:00:00,1069.94,1073.26,1068.81,1069.74,3379
2025-02-11 16:00:00,1071.18,1073.60,1068.21,1071.15,2952
2025-02-11 20:00:00,1069.80,1071.25,1066.64,1070.60,1592
2025-02-12 00:00:00,1070.92,1075.93,1068.18,1072.89,1662
2025-02-12 04:00:00,1074.98,1076.34,1074.16,1075.17,2472
2025-02-12 08:00:00,1072.13,1075.54,1069.54,1072.79,3232
2025-02-12 12:00:00,1074.11,1077.20,1072.30,1075.04,1466
2025-02-12 16:00:00,1075.05,1078.42,1071.66,1075.99,4991
2025-02-12 20:00:00,1077.09,1080.31,1075.88,1079.03,3978
2025-02-13 00:00:00,1083.50,1084.98,1079.38,1082.52,1886
2025-02-13 04:00:00,1082.85,1085.24,1078.64,1081.22,1768
2025-02-13 08:00:00,1084.73,1087.87,1082.13,1084.85,4277
2025-02-13 12:00:00,1085.81,1088.02,1083.49,1084.91,3826
2025-02-13 16:00:00,1084.31,1089.23,1083.37,1086.00,2190
2025-02-13 20:00:00,1085.41,1086.95,1082.77,1083.70,1437
2025-02-14 00:00:00,1071.12,1073.71,1068.62,1070.59,2870
2025-02-14 04:00:00,1072.19,1075.15,1067.75,1070.92,601
2025-02-14 08:00:00,1076.00,1079.33,1073.52,1074.34,3453
2025-02-14 12:00:00,1070.96,1075.86,1068.02,1072.82,4486
2025-02-14 16:00:00,1076.62,1077.98,1075.29,1076.09,2191
2025-02-14 20:00:00,1077.46,1080.09,1075.69,1078.64,855
2025-02-15 00:00:00,1076.98,1080.50,1075.38,1077.85,994
2025-02-15 04:00:00,1081.77,1084.82,1079.40,1081.75,2800
2025-02-15 08:00:00,1081.62,1084.69,1080.08,1081.87,2989
2025-02-15 12:00:00,1081.88,1086.10,1081.11,1083.02,2114
2025-02-15 16:00:00,1079.82,1082.92,1077.03,1081.81,1405
2025-02-15 20:00:00,1079.64,1081.65,1076.75,1079.68,3030
2025-02-16 00:00:00,1079.97,1083.58,1078.69,1080.58,4170
2025-02-16 04:00:00,1079.20,1082.94,1077.21,1080.34,1425
2025-02-16 08:00:00,1080.48,1085.02,1077.89,1082.15,1821
2025-02-16 12:00:00,1083.47,1085.75,1081.79,1084.05,3158
2025-02-16 16:00:00,1083.99,1084.57,1081.32,1082.44,4146
2025-02-16 20:00:00,1085.97,1087.61,1082.82,1085.97,4339
2025-02-17 00:00:00,1086.64,1089.41,1083.76,1086.52,3473
2025-02-17 04:00:00,1085.78,1087.44,1082.75,1086.47,2871
2025-02-17 08:00:00,1087.66,1090.80,1084.84,1088.98,1877
2025-02-17 12:00:00,1087.28,1090.58,1086.06,1087.43,1088
2025-02-17 16:00:00,1087.80,1090.83,1086.02,1086.98,873
2025-02-17 20:00:00,1085.54,1088.30,1084.56,1086.23,588
2025-02-18 00:00:00,1087.13,1089.81,1084.42,1085.23,4338
2025-02-18 04:00:00,1083.46,1087.38,1080.58,1083.93,4477
2025-02-18 08:00:00,1084.44,1085.26,1082.53,1083.89,1187
2025-02-18 12:00:00,1085.50,1088.08,1082.34,1084.34,3217
2025-02-18 16:00:00,1083.95,1087.69,1082.24,1085.38,2666
2025-02-18 20:00:00,1089.00,1091.50,1086.25,1089.28,1391
2025-02-19 00:00:00,1089.45,1092.59,1085.74,1088.56,4504
2025-02-19 04:00:00,1092.71,1095.13,1090.13,1091.99,4057
2025-02-19 08:00:00,1092.11,1095.48,1089.26,1093.72,4500
2025-02-19 12:00:00,1094.52,1097.29,1092.65,1095.52,2054
2025-02-19 16:00:00,1096.52,1099.81,1094.77,1095.82,4948
2025-02-19 20:00:00,1098.06,1100.47,1094.63,1098.50,3136
2025-02-20 00:00:00,1098.04,1102.24,1094.71,1099.39,568
2025-02-20 04:00:00,1097.88,1100.00,1094.93,1097.58,3443
2025-02-20 08:00:00,1100.64,1102.70,1097.59,1099.32,1245
2025-02-20 12:00:00,1099.13,1100.81,1095.61,1098.39,2842
2025-02-20 16:00:00,1101.67,1102.92,1100.35,1102.25,2559
2025-02-20 20:00:00,1099.48,1101.56,1096.88,1099.80,2515
2025-02-21 00:00:00,1098.00,1101.83,1094.68,1099.10,1140
2025-02-21 04:00:00,1099.43,1101.11,1097.09,1098.23,1635
2025-02-21 08:00:00,1102.11,1104.51,1098.96,1100.87,726
2025-02-21 12:00:00,1101.87,1103.43,1097.60,1100.01,707
2025-02-21 16:00:00,1102.95,1104.46,1100.81,1103.08,3738
2025-02-21 20:00:00,1105.35,1108.98,1104.04,1105.93,1688
2025-02-22 00:00:00,1104.73,1106.08,1104.22,1105.02,2927
2025-02-22 04:00:00,1103.45,1105.88,1101.51,1104.47,3513
2025-02-22 08:00:00,1106.80,1108.39,1102.88,1106.16,2021
2025-02-22 12:00:00,1105.53,1108.74,1101.36,1104.21,4804
2025-02-22 16:00:00,1097.13,1099.60,1096.51,1099.07,1880
2025-02-22 20:00:00,1096.72,1099.35,1093.89,1098.15,1337
2025-02-23 00:00:00,1100.32,1103.19,1097.70,1098.70,3042
2025-02-23 04:00:00,1101.90,1104.40,1097.59,1100.77,3176
2025-02-23 08:00:00,1103.00,1106.79,1100.91,1104.21,3607
2025-02-23 12:00:00,1106.47,1108.63,1103.64,1104.94,2011
2025-02-23 16:00:00,1103.55,1104.26,1101.65,1103.58,3418
2025-02-23 20:00:00,1104.54,1106.67,1101.45,1104.55,3122
2025-02-24 00:00:00,1107.56,1109.88,1105.06,1107.69,2386
2025-02-24 04:00:00,1107.64,1111.35,1106.92,1107.97,3518
2025-02-24 08:00:00,1107.99,1112.20,1105.44,1109.87,1616
2025-02-24 12:00:00,1111.77,1113.80,1107.89,1109.84,3525
2025-02-24 16:00:00,1108.80,1111.18,1106.41,1107.93,2577
2025-02-24 20:00:00,1108.16,1110.33,1105.34,1108.26,2460
2025-02-25 00:00:00,1108.53,1111.01,1105.55,1108.84,972
2025-02-25 04:00:00,1111.58,1113.97,1110.26,1111.96,837
2025-02-25 08:00:00,1116.58,1119.46,1114.47,1115.96,1378
2025-02-25 12:00:00,1115.75,1118.16,1112.55,1115.41,3803
2025-02-25 16:00:00,1119.08,1121.21,1116.88,1117.53,914
2025-02-25 20:00:00,1113.83,1118.34,1111.51,1115.07,2273
2025-02-26 00:00:00,1119.52,1121.86,1115.53,1117.88,4549
2025-02-26 04:00:00,1120.36,1122.90,1118.84,1119.98,3965
2025-02-26 08:00:00,1121.53,1122.33,1119.43,1120.48,4592
2025-02-26 12:00:00,1124.48,1126.94,1121.21,1122.82,1790
2025-02-26 16:00:00,1125.63,1126.91,1123.98,1125.38,2954
2025-02-26 20:00:00,1124.46,1127.16,1121.15,1124.73,1157
2025-02-27 00:00:00,1110.65,1115.11,1110.50,1112.18,1662
2025-02-27 04:00:00,1112.00,1114.73,1108.69,1112.45,2363
2025-02-27 08:00:00,1113.35,1114.51,1110.92,1113.70,1840
2025-02-27 12:00:00,1111.61,1114.06,1109.06,1113.55,1632
2025-02-27 16:00:00,1116.04,1120.79,1115.15,1117.68,4130
2025-02-27 20:00:00,1119.00,1122.73,1117.93,1120.03,3788
2025-02-28 00:00:00,1123.49,1126.56,1119.95,1122.64,1234
2025-02-28 04:00:00,1125.06,1126.95,1120.93,1124.23,827
2025-02-28 08:00:00,1126.37,1126.91,1124.96,1125.50,4100
2025-02-28 12:00:00,1123.92,1127.04,1121.24,1125.61,4427
2025-02-28 16:00:00,1126.19,1126.92,1124.59,1126.25,2063
2025-02-28 20:00:00,1124.69,1125.62,1121.09,1123.98,2288
2025-03-01 00:00:00,1123.83,1125.58,1121.65,1123.31,3551
2025-03-01 04:00:00,1125.56,1127.76,1123.05,1124.42,522
2025-03-01 08:00:00,1126.85,1129.84,1124.54,1126.04,762
2025-03-01 12:00:00,1128.68,1130.98,1125.93,1127.35,4688
2025-03-01 16:00:00,1127.64,1130.69,1125.34,1128.14,3985
2025-03-01 20:00:00,1127.30,1128.67,1126.01,1128.16,1672
2025-03-02 00:00:00,1128.30,1131.46,1126.41,1127.03,2820
2025-03-02 04:00:00,1128.72,1130.93,1125.93,1127.25,1089
2025-03-02 08:00:00,1128.19,1131.43,1125.91,1127.45,953
2025-03-02 12:00:00,1127.60,1128.70,1123.66,1126.41,4715
2025-03-02 16:00:00,1123.45,1125.98,1121.12,1123.02,3950
2025-03-02 20:00:00,1121.35,1124.22,1118.47,1120.35,3274
2025-03-03 00:00:00,1122.54,1123.74,1119.21,1121.45,1013
2025-03-03 04:00:00,1122.73,1124.66,1120.37,1122.64,4093
2025-03-03 08:00:00,1118.42,1122.30,1116.83,1119.70,572
2025-03-03 12:00:00,1118.20,1119.14,1117.49,1118.13,1944
2025-03-03 16:00:00,1114.72,1118.69,1111.86,1116.29,1847
2025-03-03 20:00:00,1115.82,1118.49,1115.25,1116.44,3603
2025-03-04 00:00:00,1120.64,1122.60,1116.98,1119.18,2922
2025-03-04 04:00:00,1120.03,1123.67,1117.23,1120.33,534
2025-03-04 08:00:00,1121.37,1122.97,1120.27,1122.35,4130
2025-03-04 12:00:00,1117.17,1121.14,1114.06,1118.97,3351
2025-03-04 16:00:00,1122.85,1123.54,1118.91,1121.21,2100
2025-03-04 20:00:00,1119.92,1121.19,1115.89,1118.08,4340
2025-03-05 00:00:00,1121.10,1122.77,1118.57,1120.42,1196
2025-03-05 04:00:00,1124.90,1126.06,1122.32,1122.93,4945
2025-03-05 08:00:00,1122.97,1126.18,1118.34,1121.36,3151
2025-03-05 12:00:00,1123.63,1126.07,1119.33,1122.79,4733
2025-03-05 16:00:00,1121.08,1124.39,1117.53,1120.06,4272
2025-03-05 20:00:00,1121.30,1122.11,1118.79,1120.26,4009
2025-03-06 00:00:00,1117.45,1118.53,1116.23,1117.52,4880
2025-03-06 04:00:00,1116.62,1121.23,1115.54,1118.57,1764
2025-03-06 08:00:00,1120.13,1124.55,1117.03,1121.25,3787
2025-03-06 12:00:00,1118.13,1119.13,1114.84,1118.34,1167
2025-03-06 16:00:00,1118.60,1120.31,1115.63,1118.79,991
2025-03-06 20:00:00,1117.99,1120.59,1117.32,1119.42,3215
2025-03-07 00:00:00,1118.04,1122.57,1116.74,1119.46,2933
2025-03-07 04:00:00,1116.21,1120.14,1114.70,1117.12,3949
2025-03-07 08:00:00,1116.49,1120.43,1115.65,1117.22,3519
2025-03-07 12:00:00,1115.76,1118.27,1113.05,1114.18,4438
2025-03-07 16:00:00,1112.10,1114.17,1110.50,1113.07,1621
2025-03-07 20:00:00,1118.06,1118.85,1114.99,1116.36,2951
2025-03-08 00:00:00,1114.42,1115.80,1110.08,1113.51,3313
2025-03-08 04:00:00,1115.45,1117.01,1114.95,1116.09,4845
2025-03-08 08:00:00,1115.10,1118.16,1111.87,1116.36,728
2025-03-08 12:00:00,1115.78,1118.27,1112.97,1117.23,2047
2025-03-08 16:00:00,1113.76,1116.20,1111.43,1115.44,2322
2025-03-08 20:00:00,1113.22,1116.73,1110.59,1114.39,4164
2025-03-09 00:00:00,1114.07,1115.96,1111.38,1115.27,1198
2025-03-09 04:00:00,1115.42,1120.13,1113.92,1117.20,1703
2025-03-09 08:00:00,1119.73,1120.31,1116.50,1119.76,3547
2025-03-09 12:00:00,1121.49,1123.48,1118.49,1122.42,3910
2025-03-09 16:00:00,1119.96,1122.76,1119.45,1120.47,3449
2025-03-09 20:00:00,1120.47,1121.34,1117.77,1120.41,4841
2025-03-10 00:00:00,1122.21,1125.56,1120.57,1122.93,2468
2025-03-10 04:00:00,1121.70,1125.06,1118.22,1120.21,4115
2025-03-10 08:00:00,1120.95,1121.52,1117.40,1120.81,3746
2025-03-10 12:00:00,1117.72,1120.56,1114.77,1119.31,2638
2025-03-10 16:00:00,1118.28,1119.36,1116.93,1117.48,1435
2025-03-10 20:00:00,1118.68,1121.29,1117.78,1118.59,2361
2025-03-11 00:00:00,1118.62,1121.31,1116.64,1120.44,1978
2025-03-11 04:00:00,1118.08,1121.31,1117.17,1119.59,2161
2025-03-11 08:00:00,1121.09,1124.72,1118.35,1122.50,4990
2025-03-11 12:00:00,1127.00,1128.66,1123.49,1125.25,1419
2025-03-11 16:00:00,1125.20,1128.94,1122.37,1125.62,2312
2025-03-11 20:00:00,1123.75,1126.22,1120.31,1124.41,2576
2025-03-12 00:00:00,1128.65,1131.70,1126.73,1127.39,1277
2025-03-12 04:00:00,1132.39,1133.64,1128.89,1130.66,2036
2025-03-12 08:00:00,1130.02,1130.73,1128.10,1129.90,4848
2025-03-12 12:00:00,1125.64,1130.50,1122.81,1127.09,2560
2025-03-12 16:00:00,1129.42,1132.58,1125.03,1128.19,4508
2025-03-12 20:00:00,1128.80,1132.27,1127.48,1129.74,2359
2025-03-13 00:00:00,1133.28,1134.54,1130.74,1132.80,4253
2025-03-13 04:00:00,1135.08,1137.35,1132.64,1135.93,2355
2025-03-13 08:00:00,1138.60,1140.64,1135.47,1136.77,4933
